orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_rearth,equilibrium_temperature_K,insolation_flux_earth,stellar_temperature_K,stellar_logg_cgs,stellar_radius_sun,signal_to_noise,radius_ratio,log_orbital_period,log_planet_radius,target
-0.043761862,-0.380265444,-0.164920958,-0.019175452,1.929873925,0.021747924,0.551080154,-0.6409695,0.03158339,-0.191066113,-0.045449534,-1.167719938,0.57273602,
-0.043786018,-0.34610415,-0.2351745,-0.013859158,4.21639071,0.415904263,4.030599667,0.214596245,1.300907069,-0.191066113,-0.060519553,-1.181898714,1.118459993,
-0.042075178,-0.501011649,-0.159732133,-0.017228641,-0.176091257,-0.024775385,2.047807777,0.214596245,0.13000001,-0.191066113,-0.043075579,-0.57665192,0.818410088,
-0.041650076,-0.383917909,-0.119116153,-0.017680291,0.426217606,-0.033338189,0.832209216,-0.499319542,0.033926642,-0.191066113,-0.037811525,-0.486671078,0.767862864,
-0.039211194,0.513244899,0.010614226,-0.015053238,0.205313372,-0.034045334,0.238422599,-0.754289466,0.023658508,-0.191066113,-0.022728432,-0.129059922,1.024674918,
-0.043783189,-0.50358986,-0.130925204,-0.016572378,2.612584674,0.085252583,2.946369826,-0.414329568,0.120626999,-0.191066113,-0.039675856,-1.180221779,0.886515484,
-0.041889171,-0.235976048,0.07058432,-0.017150532,0.289808995,-0.032839179,0.361033405,0.208930247,-0.090795312,-0.191066113,-0.016455951,-0.535693302,0.826831814,
-0.043032759,-0.384234986,-0.124190976,-0.02252981,0.463447426,-0.029798998,-0.195181758,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.843870999,-0.21227622,
-0.041762352,-0.421516816,-0.125020679,-0.017841986,1.060969335,-0.020096086,2.8771823,0.038950298,0.043299654,-0.191066113,-0.039487831,-0.509217942,0.748947355,
-0.043702456,-0.557732287,-0.105517851,-0.020378826,0.757699065,-0.027742793,0.034363186,0.605550129,-0.13947407,-0.191066113,-0.034050061,-1.134148731,0.370657559,
-0.043144789,-0.343311089,-0.111064527,-0.016276398,1.079306608,-0.019556065,0.367163945,-1.17923934,0.106567482,-0.191066113,-0.037334498,-0.884046519,0.915403725,
-0.043998839,-0.421301965,-0.152396207,-0.020271205,2.093498815,0.034018131,0.719232116,0.123940272,-0.059803472,-0.191066113,-0.044177366,-1.322863945,0.390996493,
-0.043298485,-0.711565531,-0.14183963,-0.019776474,0.025618737,-0.037271943,0.336511244,-0.131029652,-0.055116967,-0.191066113,-0.041275068,-0.943687806,0.478274485,
-0.044472663,-0.66554217,-0.182506162,-0.013176205,2.894696554,0.122503701,0.398692438,-1.745839171,0.225494595,-0.191066113,-0.034025525,-1.837010509,1.167470241,
-0.041995311,-0.388429778,-0.105875701,-0.02252981,0.225918172,-0.035628428,0.100660601,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.558738662,-0.21227622,
-0.043657118,-0.560095647,0.171100231,-0.017643991,0.657549347,-0.029721224,-0.601461422,0.43557018,-0.148847082,-0.191066113,-0.004806882,-1.109677481,0.772047565,
-0.042216143,0.101938461,-0.11335773,-0.016152778,1.086127698,-0.010593672,0.835712382,-0.81094945,0.084648694,-0.191066113,-0.034938385,-0.609565141,0.927162265,
-0.042996879,-0.458686022,-0.229333966,-0.023492162,0.34581572,-0.034341873,-0.526143355,0.775530078,-0.17227961,-0.191066113,-0.062049263,-0.831526438,-0.743592029,
-0.035370789,-0.430110852,-0.115358727,-0.016690019,-0.425760271,-0.039291756,0.76302169,-0.81094945,0.076105194,-0.191066113,-0.036690998,0.198783009,0.874732419,
-0.04193568,-0.317958683,0.055872518,-0.017411326,0.166674677,-0.036177195,-0.216463491,0.214596245,-0.094952266,-0.191066113,-0.017576722,-0.545687838,0.798353839,
-0.041986146,-0.23962254,-0.1032816,-0.01745502,0.677965732,-0.024820589,0.2690753,-0.754289466,0.025575289,-0.191066113,-0.035813478,-0.556715068,0.793480139,
-0.043829944,-0.389103744,-0.234841699,-0.020186485,3.708785722,0.409989888,0.409201936,-3.077348775,0.639903576,-0.191066113,-0.064690632,-1.208527192,0.406645927,
-0.043101645,-0.243190569,-0.177696205,-0.019450146,1.293711636,-0.012160784,0.569734512,0.214596245,0.029240137,-0.191066113,-0.046728617,-0.86827012,0.530963731,
-0.041897459,-0.503724421,-0.168809056,-0.021667082,-0.080648678,-0.037037966,-0.496366445,0.520560154,-0.160366279,-0.191066113,-0.043366491,-0.537462746,0.074770404,
-0.03278476,0.192671651,-0.037616658,-0.018515407,-0.401568984,-0.038882997,0.408326144,0.208930247,-0.087163293,-0.191066113,-0.027686608,0.351030641,0.664881394,
-0.040772807,-0.172285067,0.501869731,-0.0131175,0.060329749,-0.035754522,0.195508817,0.152270264,-0.091383491,-0.191066113,0.015024845,-0.333734502,1.171544035,
-0.040032922,0.347004853,-0.165099883,-0.01765614,0.926966193,-0.023809696,0.241925765,-0.442659559,0.141716275,-0.191066113,-0.045542036,-0.228475242,0.770649446,
-0.038508352,0.075435249,-0.088225421,-0.015043041,-0.239055137,-0.038110577,-1.137883697,0.214596245,0.148746033,-0.191066113,-0.035442122,-0.054918054,1.025525048,
-0.041475287,-0.110197862,-0.129828036,-0.017526498,1.125855068,-0.018061571,1.083298631,-0.470989551,0.03158339,-0.191066113,-0.03678372,-0.453099219,0.785441787,
-0.041086792,0.049221506,-0.130746279,-0.017593912,1.077896048,-0.019569943,1.310391359,-0.527649534,0.066732183,-0.191066113,-0.040209521,-0.38431876,0.777784469,
-0.043996293,-0.594686642,-0.157763957,-0.018043882,3.003309627,0.138749021,3.29405904,-0.074369669,0.071418688,-0.191066113,-0.042720326,-1.320977601,0.724672436,
-0.042406976,-0.498518971,-0.055569335,-0.017627709,0.791910066,-0.021534898,1.438256914,0.43557018,-0.063951054,-0.191066113,-0.02518642,-0.657046646,0.773917306,
-0.041647932,-0.18638614,0.105158213,-0.02252981,0.108622082,-0.035232408,-0.001106368,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.486248309,-0.21227622,
-0.043775971,-0.313131391,-0.1696048,-0.01751706,2.20611822,0.078785038,0.662305671,-1.235899323,0.148403918,-0.191066113,-0.045358168,-1.175962778,0.786507886,
-0.042503213,-0.489624552,-0.185497336,-0.018086257,1.161119053,-0.016941224,2.338570545,-0.839279441,0.181551574,-0.191066113,-0.04925648,-0.682418749,0.719481102,
-0.04382282,-0.409270315,-0.198201012,-0.016710318,1.922821128,0.021236135,0.752512192,-2.25577902,0.413533608,-0.191066113,-0.053001068,-1.204131762,0.872681358,
-0.040494469,-0.427532642,-0.186570886,-0.021413966,0.193475305,-0.035938667,1.341919852,0.633880121,-0.09026576,-0.191066113,-0.049570523,-0.292050704,0.142354329,
-0.041244105,-0.374249618,-0.13360908,-0.016303611,0.237202647,-0.035523694,0.607130808,-1.292559306,0.151089286,-0.191066113,-0.040658764,-0.411273416,0.912791539,
-0.036459261,-0.517427719,-0.03942404,-0.016050069,-0.188065066,-0.037803395,-0.196407866,0.214596245,-0.073701329,-0.191066113,-0.012000267,0.12180048,0.936800068,
-0.043612853,-0.478118878,-0.233816865,-0.023423146,0.704325944,-0.02410288,0.062388513,0.350580205,-0.116214942,-0.191066113,-0.064196192,-1.086667655,-0.690972046,
-0.039738376,0.067483832,-0.183350235,-0.020246526,0.498156135,-0.032347539,0.603627642,0.214596245,-0.017624921,-0.191066113,-0.047756593,-0.191014182,0.395587362,
-0.043440981,-0.276277608,-0.132535529,-0.02252981,0.311962295,-0.034735914,-1.619831744,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.004519986,-0.21227622,
-0.039233786,0.054761501,-0.110722973,-0.01887823,0.142068867,-0.034843842,0.83483659,0.067280289,-0.046674203,-0.191066113,-0.036228123,-0.131593902,0.615568943,
-0.044068808,-0.599167572,-0.173482816,-0.020036441,1.719776776,0.028708239,0.360157613,-0.385999576,-0.021725613,-0.191066113,-0.046150106,-1.377054817,0.433620555,
-0.041892469,-0.335010281,-0.102975646,-0.020381251,0.154440739,-0.034694316,1.704760258,0.214596245,-0.111355036,-0.191066113,-0.038743593,-0.536396828,0.370193168,
-0.041351928,-0.516695765,-0.199990262,-0.02023332,-0.067478183,-0.037855187,0.206018314,-0.669299492,0.010494114,-0.191066113,-0.049692936,-0.430436659,0.398033079,
-0.044089067,-0.674396326,-0.126809929,-0.016417795,0.512261729,-0.032129942,-0.532536633,0.214596245,0.11359724,-0.191066113,-0.038494511,-1.393655422,0.901735295,
-0.043713915,-0.622402408,-0.150785882,-0.018994693,0.953766821,-0.023115871,0.927670486,-0.244349618,-0.001222151,-0.191066113,-0.041767473,-1.140486697,0.599061959,
-0.044087706,-0.679337896,-0.236669892,-0.022327503,-0.176091257,0.023990805,2.2816441,0.214596245,0.148746033,-0.191066113,-0.064695597,-1.39252634,-0.134976588,
-0.040564345,0.144185604,-0.174761834,-0.02252981,0.555989071,-0.031661651,0.137268684,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.302259272,-0.21227622,
-0.044278968,-0.675040878,-0.133072304,-0.016986296,2.118888884,0.036041715,-0.339862509,0.010620306,-0.109011783,-0.191066113,-0.01074646,-1.575071784,0.844251288,
-0.041603077,-0.394445603,-0.156869332,-0.01874173,0.149747964,-0.036320874,0.198136191,-0.754289466,0.022210378,-0.191066113,-0.042405322,-0.477466937,0.634485509,
-0.040634488,0.102074827,-0.164205258,-0.02252981,0.505208932,-0.03224654,0.148216077,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.31267569,-0.21227622,
-0.042292978,-0.342881387,-0.073848122,-0.017676932,0.579968581,-0.031055717,0.5668444,-0.244349618,-0.022311426,-0.191066113,-0.031649306,-0.628255212,0.768250956,
-0.04210158,-0.170570965,-0.042536244,-0.012687844,0.931197871,-0.023706273,0.935552609,-1.235899323,0.174521815,-0.191066113,-0.028321966,-0.582687177,1.200734661,
-0.044431665,-0.639160778,0.019550739,-0.014392754,4.12329379,0.387205464,2.818504271,-0.017709686,0.050329413,-0.191066113,-0.022812106,-1.771780528,1.077924802,
-0.04413595,-0.480820026,-0.179814044,-0.02252981,1.217138392,-0.004408549,0.414193947,0.214596245,-0.107137181,-0.191066113,-0.057198891,-1.433833348,-0.21227622,
-0.033753618,-0.236503442,-0.151562394,-0.02252981,-0.470322003,-0.039128061,-0.592703507,0.214596245,-0.107137181,-0.191066113,-0.057198891,0.298198772,-0.21227622,
-0.041784085,-0.200864942,-0.006035539,-0.017243902,0.482639982,-0.032571541,0.276957424,-0.187689635,-0.050430461,-0.191066113,-0.024803176,-0.513676751,0.816754091,
-0.043208874,-0.562244156,-0.164205258,-0.019928944,0.313372854,-0.034723319,-0.154807771,-0.555979525,-0.022311426,-0.191066113,-0.045442715,-0.908233035,0.452393242,
-0.042885238,-0.188875488,-0.197419366,-0.017334759,1.780823887,0.033910006,0.223358986,-2.114129062,0.30175105,-0.191066113,-0.051412079,-0.794591401,0.806822076,
-0.044256212,-0.824362254,-0.236490967,-0.021407012,0.213223137,-0.03575571,0.046624267,-1.887489129,0.202640849,-0.191066113,-0.062210963,-1.550374697,0.144131556,
-0.041554557,-0.221490628,0.005057812,-0.017675648,0.386721943,-0.033859741,0.273454258,0.038950298,-0.076206243,-0.191066113,-0.023365313,-0.468103668,0.768399293,
-0.039453975,-0.059707901,-0.109454202,-0.02252981,0.011513143,-0.037366382,-0.088510357,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.156838172,-0.21227622,
-0.03220073,-0.332138842,0.196149734,-0.016391866,-0.56822677,-0.039596771,0.105302295,0.492230163,-0.127757806,-0.191066113,-3.20E-05,0.380864736,0.904259567,
-0.04202817,-0.436986081,0.002195011,-0.016064476,0.637801516,-0.030068659,1.031889671,-0.046039677,-0.019968174,-0.191066113,-0.022141759,-0.566046994,0.935455265,
-0.041571497,0.154537206,-0.128808553,-0.017286482,0.737070337,-0.023176356,0.086910674,-0.10269966,0.075095276,-0.191066113,-0.039415686,-0.471356901,0.812115018,
-0.043753466,-0.62777368,-0.145954906,-0.019638026,1.139960662,-0.017633527,0.585236021,0.067280289,-0.059803472,-0.191066113,-0.039794712,-1.162865249,0.501060544,
-0.043887783,-0.444505863,-0.216630289,-0.022870288,1.117391711,-0.018369272,-0.632114123,0.43557018,-0.148847082,-0.191066113,-0.057153787,-1.245396647,-0.362422768,
-0.040885341,-0.392726796,-0.139513605,-0.01725531,0.114483979,-0.036615343,0.636907718,-0.952599407,0.087821459,-0.191066113,-0.040264779,-0.351401607,0.815513832,
-0.039175823,-0.6443172,-0.094245575,-0.02050671,-0.747367813,-0.039836414,-0.546286559,0.577220137,-0.15587684,-0.191066113,-0.032020223,-0.125113038,0.345785261,
-0.04206315,0.04062747,-0.120189703,-0.015254124,0.965051296,-0.02283222,0.319871206,-1.490869247,0.162805551,-0.191066113,-0.037310687,-0.5739214,1.007737779,
-0.039394318,1.135937358,-0.107563501,-0.019880529,-0.246619227,-0.037865406,-0.388644094,0.26559023,-0.118384794,-0.191066113,-0.03333327,-0.14989826,0.46070406,
-0.043747052,-0.685998274,-0.22342944,-0.023038744,0.419164809,-0.033434055,-0.303692321,0.718870095,-0.160563346,-0.191066113,-0.057932251,-1.159182023,-0.448842102,
-0.033471438,0.217664611,-0.127704554,-0.019530104,-0.064657065,-0.037838438,0.323374372,-0.187689635,-0.048087208,-0.191066113,-0.040388893,0.314047831,0.518376045,
-0.043238726,-0.347822958,-0.106770326,-0.019639389,0.938250668,-0.023537927,0.191129859,0.067280289,-0.083236001,-0.191066113,-0.036832663,-0.919824195,0.500839388,
-0.04332851,-0.422805922,0.07519642,-0.017086503,0.704097808,-0.028824833,0.039617935,0.152270264,-0.099638771,-0.191066113,-0.013914903,-0.956026959,0.833668851,
-0.042571237,-0.506812624,0.031180865,-0.02252981,0.11166286,-0.036629545,-0.129409819,0.214596245,-0.107137181,-0.191066113,-0.057198891,-0.700988332,-0.21227622,
-0.03418265,0.047072997,-0.119116153,-0.019515782,-0.418707474,-0.03927218,-0.387768303,-0.159359643,-0.080892748,-0.191066113,-0.036230157,0.273312193,0.520645637,
-0.026151813,-0.507199441,-0.223655245,-0.02293703,-0.797757286,-0.039812869,-0.590951924,0.322250213,-0.137346162,-0.191066113,-0.058671681,0.627524308,-0.395536135,
-0.029375659,-0.138865224,-0.222992331,-0.023046328,-0.77775555,-0.039788721,-0.551541308,0.552629705,-0.155469349,-0.191066113,-0.058419536,0.508089344,-0.452964679,
0.631362148,0.745903437,-0.233613918,-0.023146806,-1.271586816,-0.040039074,0.172738239,-0.199644891,-0.062008473,-0.191066113,-0.064009614,2.891944458,-0.509731141,
-0.038668112,0.325090061,-0.231481066,-0.022733707,0.771804659,-0.02744707,0.961826354,-0.159359643,-0.008251909,-0.191066113,-0.063066937,-0.071022332,-0.29871366,
-0.044300114,-0.601561871,-0.234285161,-0.023348281,1.943979519,0.022763708,0.295962098,0.214596245,-0.113698289,-0.191066113,-0.063657473,-1.598920234,-0.637608905,
-0.044094293,-0.489409701,-0.230407516,-0.020019373,2.959582286,0.132128269,1.446226616,-0.499319542,0.441652643,-0.191066113,-0.06208648,-1.398009267,0.436631346,
-0.03872191,-0.451810793,-0.228135168,-0.023193081,-0.373569573,-0.039145684,0.022977897,0.350580205,-0.118384794,-0.191066113,-0.062110725,-0.076539151,-0.537318458,
-0.008558631,0.071527305,-0.228163782,-0.023243199,-0.902553006,-0.039912821,-0.005923221,0.614219106,-0.14275439,-0.191066113,-0.061259692,1.046045838,-0.568329309,
-0.036787112,-0.477554271,-0.232507913,-0.022363686,0.263641745,-0.033230514,1.093195074,-0.611081359,0.065616794,-0.191066113,-0.063124417,0.096644779,-0.148255927,
-0.030270153,0.148267771,-0.235417417,-0.023283875,-0.311504959,-0.038950391,0.606544028,-0.088478005,-0.041057449,-0.191066113,-0.065540101,0.470510407,-0.594428329,
-0.01515345,-0.409993911,-0.23697648,-0.02335468,-0.615477283,-0.039516825,0.606544028,-0.088478005,-0.04133161,-0.191066113,-0.065993659,0.9194786,-0.64203075,
0.126484738,-0.363646619,-0.23512457,-0.021728189,-0.814892417,-0.039832165,0.473134713,-1.990298669,0.2972872,-0.191066113,-0.064842295,2.025529888,0.057546504,
0.305646186,-0.12925808,-0.236660741,-0.021960681,-0.981095217,-0.039963356,0.473134713,-1.990298669,0.2972872,-0.191066113,-0.065561039,2.477220137,-0.011662388,
-0.042293314,-0.733753442,-0.109315983,-0.023823094,-1.087043191,-0.040006851,-2.428362429,2.331328226,-0.311586463,-0.191066113,-0.036840913,-0.62833813,-1.060584144,
-0.014237202,0.040264157,-0.240274925,-0.023840563,-0.730829933,-0.039724715,0.367304072,0.288254223,-0.090633651,-0.191066113,-0.068344429,0.938656161,-1.081463425,
-0.040491354,-0.235560419,-0.241776707,-0.024217334,0.062720001,-0.035729728,0.367304072,0.288254223,-0.090633651,-0.191066113,-0.071264681,-0.291599386,-1.76378923,
-0.036281361,-0.349112063,-0.22300002,-0.0232798,-0.527320547,-0.039519257,-0.56467818,0.397381351,-0.162906599,-0.191066113,-0.060334493,0.135042189,-0.591774688,
-0.039394318,-0.447863144,-0.230386641,-0.023252906,-1.026192117,-0.039984872,-0.385140928,0.60373701,-0.153546944,-0.191066113,-0.060686542,-0.14989826,-0.574479487,
-0.033182655,-0.197947761,-0.205033396,-0.022870116,-0.767734521,-0.039775939,-0.673276322,0.80386007,-0.177755324,-0.191066113,-0.054396546,0.329865819,-0.362338982,
-0.044390349,-0.693661404,-0.237009134,-0.02376245,0.8433472,-0.019889075,-0.673276322,0.80386007,-0.177755324,-0.191066113,-0.064851657,-1.712228697,-0.992121843,
0.647189326,0.317432861,-0.217593988,-0.023170071,-1.411264329,-0.040044821,-1.314355679,0.563083472,-0.17905536,-0.191066113,-0.057791973,2.906545271,-0.523480412,
-0.030739937,-0.08021239,-0.226961123,-0.023142551,-0.721275069,-0.039710339,-0.438564208,0.517727155,-0.148676259,-0.191066113,-0.059892353,0.449839799,-0.507242306,
-0.043922013,-0.619666153,-0.237226175,-0.023791341,0.574511126,-0.027405778,-0.438564208,0.517727155,-0.148676259,-0.191066113,-0.066385111,-1.268276662,-1.023996877,
0.634971869,-0.426815727,-0.211661671,-0.023286167,-1.276242065,-0.040039433,-1.621758485,1.012538788,-0.219067341,-0.191066113,-0.054750798,2.895304341,-0.59592487,
-0.038461411,0.491716495,-0.238177133,-0.022712371,0.334670133,-0.032129355,0.106178087,-1.440215222,0.134398273,-0.191066113,-0.066028802,-0.050263252,-0.289211031,
0.024040373,-0.450487355,-0.235999906,-0.022811763,-0.606082758,-0.039496311,1.876152649,-0.346734208,0.064665434,-0.191066113,-0.0652668,1.450539748,-0.334489608,
-0.037091318,-0.172866647,-0.231174831,-0.023358918,-0.433378527,-0.03900179,0.130700248,0.654646004,-0.133799883,-0.191066113,-0.062844038,0.072370986,-0.644973702,
-0.025868722,-0.126741381,0.065212404,-0.019335122,-0.762883967,-0.03985122,0.072022219,0.70394019,-0.146503829,-0.191066113,-0.022345777,0.637007834,0.548725731,
0.29058963,-0.021321092,-0.208888293,-0.022574234,-1.327326642,-0.040042467,-1.143322362,0.167993409,-0.145100923,-0.191066113,-0.054542824,2.44951039,-0.230316958,
-0.043787107,-0.600809892,-0.236601079,-0.023624613,0.628425583,-0.026103551,0.020350523,0.710966028,-0.149587081,-0.191066113,-0.064676805,-1.182545557,-0.855636927,
-0.039394318,0.749035039,-0.121559454,-0.021254637,-1.062828882,-0.039998984,-1.070009858,0.288254223,-0.17813001,-0.191066113,-0.035385024,-0.14989826,0.182100628,
-0.042745392,-0.328271526,0.095779955,-0.015511878,0.957998499,-0.022999236,1.038896003,-0.301009601,-0.066833231,-0.191066113,-0.00968121,-0.751181193,0.985458072,
-0.021322347,0.006466177,-0.233896554,-0.023536201,-0.713514388,-0.039800803,0.184999319,0.273975908,-0.104325277,-0.191066113,-0.06556984,0.772522406,-0.779105565,
-0.001398802,0.124921427,-0.234420182,-0.023410737,-0.865577394,-0.039882267,0.184999319,0.273975908,-0.105349279,-0.191066113,-0.064505467,1.159680887,-0.681872937,
-0.039394318,0.322272464,-0.239033046,-0.022834992,0.041303971,-0.035948086,0.441579946,-1.734620495,0.228697821,-0.191066113,-0.067655272,-0.14989826,-0.345458213,
-0.032285653,0.208048745,-0.235985711,-0.023296873,-0.398080248,-0.038869377,0.222833511,-0.076381098,-0.065588964,-0.191066113,-0.064950793,0.376613248,-0.602954053,
-0.03110864,-0.216754133,-0.17959392,-0.023081798,-1.119043234,-0.040015664,-1.966820324,1.23912206,-0.24050084,-0.191066113,-0.047245057,0.433128876,-0.472540171,
-0.024280642,-0.144954142,-0.100139092,-0.022462557,-1.179298188,-0.040028081,-1.966820324,1.23912206,-0.24050084,-0.191066113,-0.035755729,0.687717458,-0.185728118,
-0.03899677,-0.655855359,-0.228437201,-0.023932081,-0.978968806,-0.039962217,-1.909893879,1.401339592,-0.25537206,-0.191066113,-0.061358127,-0.105503479,-1.200931023,
-0.043304302,-0.713527571,-0.193736207,-0.023305686,-0.593435895,-0.03946776,-1.544688835,1.045826528,-0.241628414,-0.191066113,-0.051166063,-0.946059578,-0.608787392,
1.664800988,-0.020084539,-0.231710791,-0.023127449,-1.022373738,-0.039983236,0.328182467,0.240716498,-0.095179561,-0.191066113,-0.062627322,3.477302371,-0.498472506,
-0.044071775,-0.768286169,-0.230049666,-0.022786769,0.41634369,-0.033471926,-1.740866125,0.975653139,-0.214458162,-0.191066113,-0.047934612,-1.379458893,-0.322856075,
0.614071362,-0.281706869,-0.231446056,-0.023571743,-1.330218696,-0.040042595,-0.83267037,0.675978488,-0.174661527,-0.191066113,-0.062809333,2.875597594,-0.808983164,
-0.04211303,0.282555062,-0.139799569,-0.014176279,1.261431907,-0.002112149,-0.122403487,-2.227449028,0.295032991,-0.191066113,-0.041383959,-0.585322548,1.094622013,
-0.043749931,-0.545700637,-0.17637216,4.52E-05,3.759369465,0.28835711,2.261500896,-2.057469079,0.511950229,-0.191066113,-0.016464044,-1.16083298,1.776797518,
-0.04171151,-0.322685402,-0.235059566,-0.015712935,0.031260975,-0.037231867,-0.677655279,0.214596245,1.692949678,-0.191066113,-0.06480222,-0.498907996,0.967630497,
-0.042130858,-0.448373179,-0.226829015,-0.021220164,0.307730617,-0.034777255,0.290970087,-1.604189214,0.179208321,-0.191066113,-0.061007472,-0.589447977,0.190442459,
-0.03974961,-0.201509495,-0.227151081,-0.022318115,0.37120579,-0.034043364,0.992479055,-0.527649534,0.045642907,-0.191066113,-0.062373032,-0.192402802,-0.131567188,
-0.03651461,-0.532294821,-0.216666644,-0.019574159,0.180620813,-0.034367296,0.82870605,-0.697629483,0.06253776,-0.191066113,-0.049492865,0.117623342,0.511353632,
-0.037153482,-0.551716462,-0.223608365,-0.020707416,-0.461024256,-0.039377538,0.873371415,-1.150909348,0.148746033,-0.191066113,-0.058189534,0.067293736,0.305092619,
-0.040635457,0.074573912,-0.204463388,-0.017458787,3.367233952,0.202360525,2.866672802,0.327207962,-0.001222151,-0.191066113,-0.032932227,-0.312820802,0.793058509,
-0.029554386,-0.482879909,-0.172709948,-0.023478427,-1.187547254,-0.040029414,-2.009734106,1.589847356,-0.271500436,-0.191066113,-0.046997146,0.500757526,-0.732836034,
-0.042706316,0.133762134,-0.208388174,-0.023104798,-0.462371922,-0.039101913,-1.494768722,0.885733746,-0.203280143,-0.191066113,-0.054283132,-0.739566966,-0.485498348,
-0.037827621,-0.470625179,-0.188118202,-0.017699748,0.082128991,-0.0355244,-0.596031514,-1.17923934,0.099465082,-0.191066113,-0.043107846,0.009437869,0.765610645,
-0.043675041,-0.622498726,0.939137663,-0.019379209,-0.544388878,-0.039346383,-1.930912874,1.390035926,-0.254358135,-0.191066113,0.035482532,-1.119238422,0.541965029,
-0.04074014,-0.262655739,0.204461657,-0.017625889,-0.258357109,-0.038218194,-0.424551544,0.364405241,-0.142319717,-0.191066113,-0.006807341,-0.328697259,0.774126069,
-0.042351217,-0.271336037,-0.231838916,-0.022783618,0.900165564,-0.02451179,0.653547756,-0.301009601,-0.010595162,-0.191066113,-0.063290393,-0.642799906,-0.321401584,
-0.02761827,0.78171934,-0.078764785,-0.023856636,-1.34009034,-0.040043002,-2.424859263,2.504821094,-0.316770207,-0.191066113,-0.032921251,0.575978393,-1.101175396,
-0.039663952,-0.43282038,-0.217039815,-0.023368342,-0.772733945,-0.039782374,-1.556074125,0.896640792,-0.207856047,-0.191066113,-0.057410586,-0.18189038,-0.651557029,
-0.034842049,-0.338106433,-0.215356833,-0.023273477,-0.935140413,-0.039935999,-1.556074125,0.896640792,-0.207856047,-0.191066113,-0.056060392,0.233040638,-0.587673712,
-0.034043207,-0.277502666,-0.234773511,-0.023560891,-0.481771156,-0.039164758,0.396065064,0.714337297,-0.136672711,-0.191066113,-0.064607246,0.28150894,-0.799739773,
0.639993263,2.249188393,-0.237834535,-0.022883568,-1.187707151,-0.040029439,0.170110864,-1.411771911,0.13342116,-0.191066113,-0.06672327,2.899948641,-0.368901444,
-0.032780077,-0.032308245,0.02830715,-0.023327542,1.231592283,-0.003670986,22.19276319,3.579122704,-0.305845024,-0.191066113,-0.018376324,0.351275531,-0.623444244,
-0.041190603,1.135902209,-0.231487652,-0.023713987,-0.639471101,-0.03956661,-1.526297215,0.797372502,-0.198029616,-0.191066113,-0.063054078,-0.401976405,-0.941393428,
-0.011746185,0.564214472,-0.231168031,-0.0225002,-0.425169966,-0.03897205,1.705373312,-0.074143029,0.018191699,-0.191066113,-0.062539729,0.988027676,-0.20047736,
0.518997415,1.04210039,-0.238274062,-0.023070973,-1.168186684,-0.040026155,0.410077727,-1.059545126,0.088447084,-0.191066113,-0.066893726,2.777261072,-0.466513981,
0.656545672,0.160819597,-0.210887151,-0.023332904,-1.444078292,-0.040045192,-1.584099452,1.07409986,-0.217230465,-0.191066113,-0.055725331,2.915020398,-0.627082035,
-0.041710034,-0.39752375,-0.166975087,-0.021876254,-0.534846979,-0.039320709,-1.472873935,0.288254223,-0.190362024,-0.191066113,-0.040302677,-0.498611177,0.014179344,
-0.040284084,-0.194145759,-0.239446259,-0.023776819,0.049911433,-0.035861346,0.242801556,0.041896617,-0.078842426,-0.191066113,-0.068092669,-0.262274946,-1.007814139,
-0.025987703,0.04936103,-0.231917845,-0.023285361,-0.767783594,-0.039776003,-0.312450236,0.462766971,-0.139778459,-0.191066113,-0.061836832,0.633039319,-0.595398189,
-0.033715512,0.116358115,-0.235727137,-0.02365471,-0.617414342,-0.039520982,-0.174075184,0.67036915,-0.152466939,-0.191066113,-0.064855649,0.300362448,-0.883485632,
0.627541307,-0.283085137,-0.224795946,-0.023816205,-1.306397217,-0.040041411,-1.79166203,1.323290465,-0.248289344,-0.191066113,-0.059894152,2.888368471,-1.052500775,
-0.034896343,-0.506222944,-0.228341243,-0.023110437,-0.459755743,-0.039093187,0.067643262,0.394321712,-0.120777021,-0.191066113,-0.061266555,0.2296073,-0.488708352,
-0.039394318,1.716067811,-0.238883336,-0.022975361,-1.188057716,-0.040029494,-0.20735526,-1.699519635,0.161591722,-0.191066113,-0.067450684,-0.14989826,-0.415203113,
0.497840344,-0.031294814,-0.232117556,-0.022487994,-1.165635883,-0.040025692,1.046778126,-0.374270959,0.025153527,-0.191066113,-0.062676742,2.753125229,-0.195664388,
-0.043150708,0.077284342,-0.239901204,-0.023839547,0.629138632,-0.026085681,0.113692378,0.042208247,-0.083908515,-0.191066113,-0.06846502,-0.886241788,-1.08023318,
0.046536168,0.284582954,-0.230428143,-0.023316189,-1.107322032,-0.040012633,0.149091869,0.6679611,-0.155016164,-0.191066113,-0.061244007,1.628872888,-0.615796693,
